"exam_report_id","report_id","start_date_time","end_date_time","company_name","search_company_name","address","address_kind","check_school_order","event_kind","report_content","number_of_people","positions","exam_format","result_kind","action_year","course","status","is_open","user_no","created_at","updated_at"
2400391,"2","2024-03-25 11:00:00","2024-04-12 14:00:00","株式会社クレスコ","クレスコ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227710, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-25 11:00:00, 終了日時: 2024-03-25 12:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 2名, 役職: 人事・エンジニア

------
zoomでの面接で、人事の方と事業部長の方から約20分ずつesベースで質問されました。
・趣味について
・資格取得状況について
どのような勉強をしたか
次はどのような資格に挑戦したいか
・専門学校での開発について
開発メンバーの中でどのようなポジションか
意見の相違があった時はどう対応するか
バグやエラーはどのように解決しているか
・粘り強く取り組んだ経験は何かあるか
・選考状況について

****** 2件目 ******
レポートID: P20228116, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-04-12 13:30:00, 終了日時: 2024-04-12 14:00:00
形式: 現地・単独, 住所種別：道外
対応者数: 2名, 役職: 社長

------
本社応接室での対面面接
社長、執行役員1名の計2名での30分間の面接でした。
最初に自己PRを行った後、執行役員→社長の順に質問され、最後に逆質問を行いました。
ESの中からだけでなく、将来を見据えた質問も多かった印象でした。
・質問内容
趣味やストレス解消
開発を行う上での立ち位置
何か自分から課題を見出して解決した経験
どんなシステムを開発して地元のどんな課題を解決したいか
人生の中で挫折した経験
情報系の勉強をしようと思った理由
地元に戻って働きたいと考えているか
クレスコcafeは利用したか
どんな業務に携わってどのように活躍したいか
様々なSierの中から企業を選ぶ軸はなにか
","その他","その他","その他","OFFERED","2024","S","1",True,"20223094","2024-11-11","2024-11-11"
2400392,"2","2024-03-21 13:00:00","2024-04-12 15:30:00","株式会社ネットサービス・ソリューションズ","ネットサービス・ソリューションズ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227711, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-21 13:00:00, 終了日時: 2024-03-21 14:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 他

------
・自己紹介
・前職の退職理由
・志望動機
・ITに進んだ理由
・インフラに志望した理由
・将来どんなエンジニアになりたいか
・他社の選考状況

****** 2件目 ******
レポートID: P20228306, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-04-12 14:30:00, 終了日時: 2024-04-12 15:30:00
形式: 現地・単独, 住所種別：HCS
対応者数: 1名, 役職: 社長

------
・前職の業務内容、退職理由
・IT以外で勉強してること
・なにか年単位で継続して行ってるものはあるか
・チーム作業での自分の立ち位置
逆質問
合計1時間程度
30分程度の質疑応答+逆質問で終了
","その他","その他","その他","OFFERED","2024","S","1",True,"20223101","2024-11-11","2024-11-11"
2400395,"2","2024-03-20 14:00:00","2024-04-04 14:00:00","株式会社ネットサービスソリューションズ","ネットサービスソリューションズ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227714, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-03-20 14:00:00, 終了日時: 2024-03-20 15:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 他

------
適性検査(国語、数学、図形)試験時間30分
国語ことわざや類義語、対義語、文章の順番などが出ました。
数学は推論、資料から読み解く問題、分数の穴埋め、計算問題、確率などが出ました。
図形は展開図、その図形ができるまでの手順みたいなのが出ました。
性格検査は150問ありました。(内容は体が重くなることがあるや社会や人の役に立つ仕事がしたいかなどが聞かれました)

****** 2件目 ******
レポートID: P20227890, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-04 13:00:00, 終了日時: 2024-04-04 14:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
自己紹介
なぜ運用エンジニアか?
itインフラエンジニアコースの勉強で大変だった事は何?
運用で夜勤はあるが大丈夫か?
アルバイトは何してる?
履歴書からの質問(地元について、高校について、趣味について、ガクチカについて)
中学、高校の部活動はなにをしてた?
東京に出ることを親に話をしているか?
東京でずっと勤務するか?それともそこから北海道に戻るか?もしくは考え中か?
一人暮らしは大変だったか?
他社の選考状況
逆質問(私は入社前に身につけておけばいいスキルは何か?、御社ではどのような人が主に活躍しているか?を聞きました。)
面談に近い面接でとても話しやすい雰囲気でした。
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20222070","2024-11-11","2024-11-11"
2400396,"3","2024-03-18 15:30:00","2024-04-12 16:00:00","NECセキュリティ株式会社","necセキュリティ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227716, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-18 15:30:00, 終了日時: 2024-03-18 16:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 2名, 役職: 人事

------
自己紹介を含めた志望動機
セキュリティに興味を持ったきっかけ
なぜセキュリティが好きなのか
WEBアプリケーションの開発の際にセキュリティの実装をどのようにしたのか
地道な作業はできるのか、向いていると思うか
CTFは行ったことがあるということだが、ハードニングをしたことはあるのか
仮装環境ではどのようなことをやっているのか
サーバー、ネットワークはどのぐらい行っているのか
プログラミングスキルはどのぐらいか
逆質問

****** 2件目 ******
レポートID: P20227995, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-02 14:00:00, 終了日時: 2024-04-02 15:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 3名, 役職: 人事・マネージャ

------
二次面接
質問
・自己紹介を含めた志望動機
・セキュリティに興味を持ったきっかけ
・セキュリティについての自己学習
・どのような言語を使っているのか
・WEBアプリケーションの開発時に大変だったこと
・チーム開発での役割
・実装面でのこと(AWS)
・CTFでの得意な問題のカテゴリ
・仮想環境で何をしているか
・高校時代の部活でどのような役割をしていたか
・部長をした経験で現在に生かしていること
※各質問での深堀がかなり多い印象でした
逆質問
・ご活躍されている方の特徴
 →新しい知識に貪欲な方
・WEB診断をやるにあたって学生の間にしておくといいこと
 →WEBに関しての知識をつける。何がどうなっているのか、レイヤについての理解
・情報セキュリティの社会人として学生の間にしておくといいこと
 →ITの基礎知識を固めておく

****** 3件目 ******
レポートID: P20228314, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-04-12 15:00:00, 終了日時: 2024-04-12 16:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 3名, 役職: 役員

------
役員1名、人事部長1名、人事1名での面接でした。
質問内容
会社や自身のこと
・緊張しているか
・緊張を克服するうえで本日対策してきたことは何か
・どのような質問を想定して準備してきたのか
・想定した質問以外を聞きます
・なぜ診断業務なのか
・診断業務のきっかけ
・一人で黙々と作業をするかチームでの作業をするのはどちらが良いか
・チーム内でどの役割を務めたいか
・リーダーとしてチームメンバーの意見が全員違った場合はどのようにするのか
・自分の意見を押し切ることはできるのか
・10年後どのようになっていたいのか
履歴書について
・資格試験は学校に勧められて取得したのか
・東京に行くことについて親との相談をしっかりとするといいという旨のお言葉をいただきました。
逆質問
1次面接、2次面接で見せた人柄に応じてどのような質問がされるのか決まると思いました。
","その他","その他","その他","OFFERED","2024","S","1",True,"20223110","2024-11-11","2024-11-11"
2400399,"4","2024-03-15 15:20:00","2024-03-25 19:00:00","株式会社ソフトウェアサービス","ソフトウェアサービス","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227720, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-15 15:20:00, 終了日時: 2024-03-15 16:00:00
形式: 現地・単独, 住所種別：HCS
対応者数: 2名, 役職: 人事

------
・一次面接(20分、901教室)
対応者数:2名
役職:人事1名(書記)、部長1名(面接担当)
形式:直接・単独
自己PR
自分の課題とその改善策
趣味・特技
どうして北海道情報専門学校に入ったか
部活動はしていたか
アルバイトはしたことがあるか
友人は多い方か
友人の中でのポジションは
友人からどのような性格といわれているか
どのくらい企業受けているか、弊社は第何希望か
得意な科目
リーダーが好きか
(言った自分の性格・強み)があると言っていたが、〇〇してみて
(言った自分の趣味・特技)をやってみて
逆質問
自分の性格や趣味などはその場で実際にやってほしいとお願いされました。
第何希望については自信もって第一希望と伝えれば良い。
逆質問は必ず一つは質問する。

****** 2件目 ******
レポートID: P20227726, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-15 16:00:00, 終了日時: 2024-03-15 16:15:00
形式: 現地・単独, 住所種別：HCS
対応者数: 1名, 役職: 社長

------
・最終面接(15分、校長室)
対応者数:1名
役職:社長(面接担当・書記)
形式:直接・単独
自己PR(一次面接とは違う内容で)
弊社をどのように知ったか
どうして第一志望になったのか
就活する上で大切にしていること(軸)
弊社に入った後の目標はあるか
家族との思い出
東京に会社があるが、家族は賛成してくれているか
今と10年後に身の回りや経済で変化しているのは何だと思うか
逆質問
一次面接→最終面接の流れでした。
双方、ピリピリとした雰囲気はなく、あまり緊張しませんでした。

****** 3件目 ******
レポートID: P20227817, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2024-03-25 17:00:00, 終了日時: 2024-03-25 18:15:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
形式:オンライン・単独
適性試験
四則逆算
例:40+13=6*? 
法則性
例:図の規則性を推測し、一番適切なパネルを選べ。
命令表
例:命令表に従って処理をした場合、どのパターンが適切になるか。
暗号
例:次の暗号表から規則性を読み取って、最も適切なものを選べ。
パーソナリティ
例:yes  no
          〇 自分に自信がある
  〇   友人と過ごすのが好きだ
試験内容について
?を求める計算問題でした。比較的易しい問題でした。
図をよく見て規則性を推測する、考える問題でした。予想と違って難しかったです。
命令表の条件に従い、注意して解く問題でした。
文字のない図形だけで規則性を推測し、適切なパネルを選ぶ問題でした。
性格診断に近い、自分について答えるテストでした。1問ごとにyes・noにそれぞれ1つずつ、ラジオボタンを押さないといけなかった。
Webで受ける形式で、期限内ならいつでも受けることが出来ました。また、1項目ずつ受験が可能でした。
CABの適性試験でした。先生が進めてくれたサイトの練習問題より少し難しく感じましたが、練習問題を多く解いていたので、落ち着いたら解けました。CABはそれぞれ解くコツがあるので、それを確認して必ず練習問題を解く。
パーソナリティは性格診断に近いもので、答える数が多いので直感に答えるのが大切と感じた。

****** 4件目 ******
レポートID: P20227956, イベント種別：試験_適正, 結果種別：内定
開始日時: 2024-03-25 18:00:00, 終了日時: 2024-03-25 19:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
形式:オンライン・単独
適性検査
質問回答形式(30分)
例:あなたに当てはまるものを2つ選んでください
〇 自分に自信がない
〇 褒められたら伸びる方だ。
図形貼付形式(15分)
例:10~15個の図形をテーマに沿って画面に貼り付けてください。
Webで受ける形式で、期限内ならいつでも受けることが出来ました。
自分の思うままに答えたので、あまり時間はかかりませんでした。
質問回答形式は、自分に当てはまるものを2つ選ぶ形式(選べなかったら1つでも良い)でした。
図形貼付形式は、10~15個の図形を使ってテーマに沿って図形を画面に貼り付ける形式でした。今までにないタイプの問題だったので、驚きましたが解くことが出来ました。
","その他","その他","その他","OFFERED","2024","S","1",True,"20223018","2024-11-11","2024-11-11"
2400400,"1","2024-03-15 17:00:00","2024-03-15 18:00:00","株式会社トランスネット","トランスネット","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227722, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2024-03-15 17:00:00, 終了日時: 2024-03-15 18:00:00
形式: 他, 住所種別：自宅
対応者数: 他, 役職: 他

------
WebでSPIと性格診断を受けてきました
内容
言語と非言語
同意語と反意語がでました。他には、文章整序が出ていました。
非言語は集合・割合・確率が出ていて特に確率が多かったイメージがあります。
他にも色々出題はありましたがスクショなどは、規約違反になることから覚えきれませんでした。
+
性格適正診断
特に言うことはなかったです。
約1時間くらいで、時間が決められているので、早めに選択しないと無回答になってしまう感じです。
","その他","その他","その他","CONTINUE","2024","S","1",True,"20223019","2024-11-11","2024-11-11"
2400402,"2","2024-03-19 13:30:00","2024-03-27 14:15:00","株式会社I・TECソリューションズ","i・tecソリューションズ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227725, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-19 13:30:00, 終了日時: 2024-03-19 14:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 3名, 役職: 人事

------
3対2のグループ面接
自己紹介と自己PRそして志望動機
就活状況と内定を出した時の動き
ストレスの解消法
これだけは負けないと思うこと
都会志向はないかどうか
誕生日の過ごし方
最後に逆質問

****** 2件目 ******
レポートID: P20227882, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-03-27 14:00:00, 終了日時: 2024-03-27 14:15:00
形式: 現地・単独, 住所種別：北海道
対応者数: 3名, 役職: 役員

------
直接は3人他の役員は別室から
(圧迫みたくなるのを防ぐため)
就活で心がけてること譲れないことと志望状況
趣味の話
5年後どうなりたいか
いつうちの会社を知ったかどれぐらいの認知度があるか
どこが良くて志望してくれたのか
その他雑談のようなこと
","その他","その他","その他","OFFERED","2024","G","1",True,"20227001","2024-11-11","2024-11-11"
2400405,"1","2024-03-25 14:40:00","2024-03-25 15:00:00","株式会社セントラルソフト","セントラルソフト","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227728, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-25 14:40:00, 終了日時: 2024-03-25 15:00:00
形式: 現地・単独, 住所種別：札幌
対応者数: 4名, 役職: 社長

------
対応者:社長、人事担当、会長、常務
セントラルソフト
志望動機
ガクチカ
全て受かった場合、何を基準にして決めるか
IT業界を志望した理由
長所、短所
自己PR(1分)
もし入ったら何をしてくれるのか?
アルバイト
選考の状況
中学高校でなにかスポーツはしていたか?
なんでもいいので表彰されたこと
職種は何を志望するか
上京は可能か
社宅は使うか
逆質問
活躍している方の特徴を教えて下さい。
","その他","その他","その他","CONTINUE","2024","S","1",True,"20223011","2024-11-11","2024-11-11"
2400408,"2","2024-03-12 16:00:00","2024-03-25 14:50:00","TIS北海道株式会社","tis北海道","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227731, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2024-03-12 16:00:00, 終了日時: 2024-03-12 17:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
試験内容はCABにとても似た問題と68問の性格検査でした。

****** 2件目 ******
レポートID: P20227925, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-03-25 14:30:00, 終了日時: 2024-03-25 14:50:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
・自己紹介と志望動機
・チームでの制作はどんな風でしたか?
・その中で学んだことは?
・自分の短所は何ですか?
・ゼネラリストとスペシャリストどっち  になりたいですか?
・独立したいですか?
・将来はどんなことがしたいですか?
などを聞かれました。
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20227037","2024-11-11","2024-11-11"
2400409,"1","2024-03-19 18:30:00","2024-03-19 19:30:00","株式会社ジーン","ジーン","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227734, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-03-19 18:30:00, 終了日時: 2024-03-19 19:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
試験形式:オンライン・記述
試験時間:60分(時間指定なし)
・平均時速を求めなさい
・2~10のトランプを数字がつりあうように3枚と6枚で分けるとき、
  3枚の数字を答えなさい
・ダメージ計算 
・あなたの取扱説明書を答えなさい
・描かれている図を、相手に見せないで完璧に描かせるための説明を書きなさい
・自分が好きなコンテンツについて、そのコンテンツを知らない友人が興味を持つような紹介文を書きなさい
・人生で一番成功した経験、または失敗した経験を答えなさい
・今まで制作したもののこだわった点・作品の売りについて書きなさい
・今までプレイしてきたゲーム最大10個挙げなさい
_________________________________
前日に試験のURLとアカウント登録のメールが届きます。※PC必須
あらかじめアカウントを登録してから当日の試験を受けるので、メールが届いたらすぐに登録した方がいいです。
当日(0:00~23:59)であれば時間指定はありません。好きな時間に試験を受けることができます。
当日、試験監督をされる方はいらっしゃいません。
60分経過したら強制的に終了します。
","その他","その他","その他","UNSUCCESS","2024","G","1",True,"20225030","2024-11-11","2024-11-11"
2400411,"1","2024-03-22 16:00:00","2024-03-22 17:00:00","株式会社ワールドインテック","ワールドインテック","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227736, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-03-22 16:00:00, 終了日時: 2024-03-22 17:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 役員

------
プログラミング言語に関して
弊社を志望した理由
弊社で仕事をすることになった場合どのようなことをしたいか
勤務地に関して
趣味
ガクチカ
家族に関して
システムエンジニアを志したきっかけ(なぜ目指したか)
面接時間は1時間半くらいと、30分くらい予定から伸びたような感じです。
","その他","その他","その他","OFFERED","2024","G","1",True,"20227044","2024-11-11","2024-11-11"
2400412,"1","2024-03-19 11:15:00","2024-03-19 12:00:00","株式会社トランスネット","トランスネット","****","OTHER",True,"OTHER","****** 1件目 ******
レポートID: P20227737, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-19 11:15:00, 終了日時: 2024-03-19 12:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 2名, 役職: 人事・エンジニア

------
自己紹介
自己PR
志望動機
ガクチカ
その後は履歴書を深掘りするような形↓
アルバイトについて
強み、弱み
なんの言語を学んできたか
システムエンジニアではなく、別の業種にならざる負えないときにはなんの業種を選ぶか
この業界をなぜ選んだか
コミュニケーション能力に関して、(履歴書に書いていた内容についての質問)
","その他","その他","その他","CONTINUE","2024","G","1",True,"20227044","2024-11-11","2024-11-11"
2400414,"1","2024-03-19 13:00:00","2024-03-19 14:00:00","株式会社バリューソフトウェア","バリューソフトウェア","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227740, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-19 13:00:00, 終了日時: 2024-03-19 14:00:00
形式: 現地・単独, 住所種別：札幌
対応者数: 1名, 役職: エンジニア

------
内容
・面接(30分)
質問内容
・5年後、10年後どうなっていたいか
・ITの仕事をするうえで大切にすることはなにか
・精神的には強いほうか
・技術職にどのようなイメージを持っているか
","その他","その他","その他","CONTINUE","2024","G","1",True,"20227013","2024-11-11","2024-11-11"
2400417,"1","2024-03-25 14:20:00","2024-03-25 14:50:00","セントラルソフト株式会社","セントラルソフト","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227749, イベント種別：試験_面接, 結果種別：内定
開始日時: 2024-03-25 14:20:00, 終了日時: 2024-03-25 14:50:00
形式: 現地・単独, 住所種別：札幌
対応者数: 4名, 役職: 社長

------
社長含め4人と役員面接でした。
・志望動機
・長所短所
・学生時代に取った賞
・学生時代に頑張ったこと
・社宅希望
・自己PR1分
・セントラルソフトに入ってやりたいことまたはどんなことをしてくれる?
逆質問
","その他","その他","その他","OFFERED","2024","S","1",True,"20223043","2024-11-11","2024-11-11"
2400418,"1","2024-03-25 10:00:00","2024-03-25 11:00:00","株式会社テクノプロテクノプロ・デザイン社","テクノプロテクノプロ・デザイン社","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227751, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-25 10:00:00, 終了日時: 2024-03-25 11:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
自己紹介・自己PRについて
チーム開発での経験
アルバイト経験について
システムエンジニア科でどんなことを学んでいるか
触れたことのある言語
就活の軸
選考について
逆質問
","その他","その他","その他","CONTINUE","2024","S","1",True,"20223034","2024-11-11","2024-11-11"
2400421,"2","2024-03-18 17:00:00","2024-04-17 17:30:00","株式会社ジャステック","ジャステック","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227762, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2024-03-18 17:00:00, 終了日時: 2024-03-18 19:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
spi寄りではあった。
言語では
文章の読み取りで選択肢を選ぶ形式でした。
非言語は
spiと出る問題が似ていました。

****** 2件目 ******
レポートID: P20228070, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-17 16:30:00, 終了日時: 2024-04-17 17:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事・エンジニア

------
一次面接(仙台のweb面接でした。)
カジュアルな面接でした。
志望動機や自己PRなどなかったです。
","その他","その他","その他","CONTINUE","2024","S","1",True,"20223080","2024-11-11","2024-11-11"
2400424,"2","2024-03-18 16:00:00","2024-03-26 22:00:00","弥生株式会社","弥生","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227766, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-18 16:00:00, 終了日時: 2024-03-18 16:30:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 人事

------
オンライン面接です。だいたい30分程度で終わりました。
志望理由や実際に働いた際にどの役職になりたいかなどを聞かれました。

****** 2件目 ******
レポートID: P20228064, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-03-26 13:00:00, 終了日時: 2024-03-26 22:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 1名, 役職: 他

------
2つの試験を受けました。
<1種類目>所要時間20分
受検方法:
メールに記載されているURLからアクセスし、ID/パスワードを入力して回答を始める。
試験内容:
cubic適性試験。簡単な質問に答える性格診断のようなものです。
ーーーーーーーーーーーーーーーーーーーーーーーー
<2種類目>所要時間60分
受検方法:
1.メールに記載されているURLにアクセスをし、アドレスとエントリーコードを入力します。
2.アクセス後、情報登録画面が出るので情報を登録。
 所属企業:大学
 所属部署:学部
 パスワード:自分で設定
3.登録すると、受検画面に遷移するので、取り組む。
試験内容:
SPIの言語分野のような問題。全20問程度。
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20223010","2024-11-11","2024-11-11"
2400426,"3","2024-03-26 13:10:00","2024-04-05 10:15:00","株式会社HBA","hba","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227769, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-26 13:10:00, 終了日時: 2024-03-26 14:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 2名, 役職: 人事

------
オンラインで集団面接でした。(受験生は自身含め二人)
現地での選考と違い画面越しの相手とコミュニケーションを取るのが個人的に難しかったのと、
他の受験者の人の経歴が凄くて自信をもって取り組めなかったと悔やむ形になりました。
「質問内容」
・志望動機
・ITを目指した理由
・なぜHBAか
・どんな事業に興味ある
・どんなことに力を入れてきたか
・自身の長所を活かせる事
・周りからの評価
・自身はどんな人か
・ESに書いたこと以外の強み、経験
・リーダーかスペシャリストどっち
・どんなリーダーを目指す?
・世の中のことで不便な事、それをITで解決できるアイデア
・アルバイトで意識している事
大体このような質問を淡々と投げかけられました。
質問内容だったり、雰囲気含めて少し厳しめな印象でしたが、お話はしっかり聞いてくれたり笑いかけて下さるのでそこは大丈夫だと思います。

****** 2件目 ******
レポートID: P20227986, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-03-28 14:15:00, 終了日時: 2024-03-28 15:15:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 2名, 役職: エンジニア・マネージャ

------
かなり緊張感がある面接でした。
質問に対する答えに2、3個深堀してきたと思います。
オンラインでの集団面接で、実際に質疑応答をしたのは30分にも満たなかったです。
・志望動機
・就活の軸
・これまでの挫折経験、どう乗り越えたか
・どんな開発を行ったか
・自己研鑽何してる
・アルバイトについて
・強豪と言われるサッカーチームの指揮官は日々どんなプロセスや過程を用いて指導にあたっていると思うか
(私と他の受験者、面接官がサッカー経験者だった事で聞かれた)
・英語どのくらい出来る

****** 3件目 ******
レポートID: P20228179, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2024-04-05 09:15:00, 終了日時: 2024-04-05 10:15:00
形式: 現地・単独, 住所種別：札幌
対応者数: 2名, 役職: 社長

------
最終選考では本社で社長と役員の方との個人面接でした。
ドラマみたいな凄く大きい会議室で、かなりいかつめな役員の方と社長の前に緊張しすぎてあまり自分の事を話せませんでした。
今までで一番ピリッとした雰囲気だったので、自信を持てるくらい準備して挑むしか対策はないのかなと思います。
質問内容は今までとさほど変わらないので省略しますが、ESに書いた事のプロセスや実績について何度も深堀され、かなり圧迫感がありました。
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20222098","2024-11-11","2024-11-11"
2400427,"1","2024-03-21 14:00:00","2024-03-21 16:30:00","株式会社TBC","tbc","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227773, イベント種別：試験_他, 結果種別：内定
開始日時: 2024-03-21 14:00:00, 終了日時: 2024-03-21 16:30:00
形式: 現地・単独, 住所種別：HCS
対応者数: 2名, 役職: 他

------
試験形式
大問が4つ
設問1 5つの数字の並びの法則性を見つけてそれに沿う数字を答える問題
設問2 4文字のアルファベットやカタカナが問事に4つあり、そのうち一つだけ法則性に沿っていないものを答える問題
設問3 〇〇である。〇〇である。だから〇〇であるという前提条件によって結果が正しいといえるかどうかを〇?で答える文章問題
設問4 おおよそいくつかというものを答える計算問題
面接の質問内容
自己紹介
なぜこの学校に入学したのか
学校でやってきたこと
希望の部署につけない場合があるが大丈夫か
志望理由
勤務地が東京だけど親とちゃんと話したか
勤務地を東京にした理由
","その他","その他","その他","OFFERED","2024","G","1",True,"20227046","2024-11-11","2024-11-11"
2400429,"2","2024-04-02 13:30:00","2024-04-09 19:00:00","株式会社Olivier","olivier","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20227780, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2024-04-02 13:30:00, 終了日時: 2024-04-02 14:20:00
形式: 現地・単独, 住所種別：札幌
対応者数: 1名, 役職: 人事

------
一次面接
一対一の個人面接でした。
質問された内容
・志望動機
・学校で学んだこと
・チーム開発で苦労したり悩んだこと(チーム開発の話をしたから?)
・いつ頃までに就職活動を終えたいか
・アルバイトについて
・家族構成
・長所と短所
・企業選びの基準
・アットホームな企業で働きたいか、その逆がいいか
・自分で興味があることを学んでいくのか、学んでから興味を持っていくのか
・部活動の経験について
・なぜIT業界を選んだのか
・挑戦したい資格はあるか
・逆質問
どれも深堀され、話した内容から話題が広がっていきました。
ESや学業成績表から質問されることがありました。

****** 2件目 ******
レポートID: P20228333, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2024-04-09 18:00:00, 終了日時: 2024-04-09 19:00:00
形式: オンライン・単独, 住所種別：自宅
対応者数: 他, 役職: 他

------
webCABの適性検査でした
分けて受験することが可能性。
ただし、受験する順番は一定。
それぞれ、本試験前に例文を3問ほど解く練習ができる(同じ問題ではあるが、何回でも可能性)
四則逆算:50問9分。電卓使用可
法則性:30問12分。
式が頭に入っていないとかなり時間がかかる。
恐らく全て解ききる設定にはなってないと思うが、数学が苦手だとかなり苦戦する。
命令:15問36分。
難易度は一定、仕様さえ理解していれば簡単に解けるので時間勝負といった感じ。
暗号:30問16分。
とにかく時間が足りません。
最初の1、2問はかなり速く解くことができる簡単なものですが、次々と難しくなります。
性格検査:68問30分。
一番当てはまるものと、そうでないものを各問で一つずつ選択。
一文につき選択肢は4つほど。
","その他","その他","その他","UNSUCCESS","2024","S","1",True,"20223017","2024-11-11","2024-11-11"
